f36f4230097dea820ba8221f94e65553 3371109 Leucopleurus acutus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/270/905/GCF_964270905.1_mLagAcu1.hap1.1/GCF_964270905.1_mLagAcu1.hap1.1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/270/905/GCF_964270905.1_mLagAcu1.hap1.1/GCF_964270905.1_mLagAcu1.hap1.1_genomic.fna.gz
72a97cf78c3aea2c84892282010f990d 9438 Tadarida brasiliensis Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/848/825/GCA_030848825.1_DD_mTadBra1_pri/GCA_030848825.1_DD_mTadBra1_pri_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/848/825/GCA_030848825.1_DD_mTadBra1_pri/GCA_030848825.1_DD_mTadBra1_pri_genomic.fna.gz
a19108f1efa808b30d880ed9d3b910a7 173903 Rhinopoma microphyllum Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/880/545/GCA_043880545.1_ASM4388054v1/GCA_043880545.1_ASM4388054v1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/880/545/GCA_043880545.1_ASM4388054v1/GCA_043880545.1_ASM4388054v1_genomic.fna.gz
91fbb8266d9b14df8a7e93fdb50c7a36 2952509 Rhinolophus yonghoiseni Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/880/425/GCA_043880425.1_ASM4388042v1/GCA_043880425.1_ASM4388042v1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/880/425/GCA_043880425.1_ASM4388042v1/GCA_043880425.1_ASM4388042v1_genomic.fna.gz
34c95fb83b82520e8f2c15e3122cc9b3 430492 Rhinolophus trifoliatus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/728/145/GCA_043728145.1_ASM4372814v1/GCA_043728145.1_ASM4372814v1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/728/145/GCA_043728145.1_ASM4372814v1/GCA_043728145.1_ASM4372814v1_genomic.fna.gz
d7b8f3ee238e59711bb84b761125f474 258863 Mops condylurus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/748/645/GCA_043748645.1_ASM4374864v1/GCA_043748645.1_ASM4374864v1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/748/645/GCA_043748645.1_ASM4374864v1/GCA_043748645.1_ASM4374864v1_genomic.fna.gz
e5cfa10ed89fc729885d89a716326cf0 9414 Megaderma spasma Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/880/595/GCA_043880595.1_ASM4388059v1/GCA_043880595.1_ASM4388059v1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/880/595/GCA_043880595.1_ASM4388059v1/GCA_043880595.1_ASM4388059v1_genomic.fna.gz
9b95e6e5199fbb8783a2b6124fa4be3a 109481 Myotis nattereri Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/212/035/GCF_964212035.1_mMyoNat1.hap1.2/GCF_964212035.1_mMyoNat1.hap1.2_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/212/035/GCF_964212035.1_mMyoNat1.hap1.2/GCF_964212035.1_mMyoNat1.hap1.2_genomic.fna.gz
fe2ae9575aa91be72e1727e22598f843 48745 Mesoplodon bidens Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/165/515/GCF_964165515.1_mMesBid2.hap1.1/GCF_964165515.1_mMesBid2.hap1.1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/165/515/GCF_964165515.1_mMesBid2.hap1.1/GCF_964165515.1_mMesBid2.hap1.1_genomic.fna.gz
4701268f90586af43de34c1ca8c37c28 9662 Meles meles Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/922/984/935/GCF_922984935.2_mMelMel3.2_paternal_haplotype/GCF_922984935.2_mMelMel3.2_paternal_haplotype_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/922/984/935/GCF_922984935.2_mMelMel3.2_paternal_haplotype/GCF_922984935.2_mMelMel3.2_paternal_haplotype_genomic.fna.gz
4223bfc7b1bbb24a360e1144a8ae991b 29065 Martes martes Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/455/335/GCF_963455335.1_mMarMar1.1/GCF_963455335.1_mMarMar1.1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/455/335/GCF_963455335.1_mMarMar1.1/GCF_963455335.1_mMarMar1.1_genomic.fna.gz
7779315a2c694e626136870bdb0c9f67 9737 Stenella coeruleoalba Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/951/394/435/GCF_951394435.1_mSteCoe1.1/GCF_951394435.1_mSteCoe1.1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/951/394/435/GCF_951394435.1_mSteCoe1.1/GCF_951394435.1_mSteCoe1.1_genomic.fna.gz
9853a53d243703fb8410e4b2fdd6723b 55149 Sciurus vulgaris Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/686/455/GCF_902686455.1_mSciVul1.2/GCF_902686455.1_mSciVul1.2_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/686/455/GCF_902686455.1_mSciVul1.2/GCF_902686455.1_mSciVul1.2_genomic.fna.gz
d56439870aeb0aca54dffa85b1e9558a 29137 Dugong dugon Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/035/585/GCA_030035585.1_mDugDug1.hap1/GCA_030035585.1_mDugDug1.hap1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/035/585/GCA_030035585.1_mDugDug1.hap1/GCA_030035585.1_mDugDug1.hap1_genomic.fna.gz
758eeb9d673854331e0744e299d34711 48708 Mesoplodon densirostris Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/265/405/GCF_025265405.1_mMesDen1_primary_haplotype/GCF_025265405.1_mMesDen1_primary_haplotype_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/265/405/GCF_025265405.1_mMesDen1_primary_haplotype/GCF_025265405.1_mMesDen1_primary_haplotype_genomic.fna.gz
7d926d72c01385ac044987cfa9c67446 2997257 Molossus nigricans Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/880/945/GCA_039880945.1_mMolNig1.hap1/GCA_039880945.1_mMolNig1.hap1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/880/945/GCA_039880945.1_mMolNig1.hap1/GCA_039880945.1_mMolNig1.hap1_genomic.fna.gz
ae52e936e00e4d7e0c4ce347a5975ac1 34844 Erethizon dorsatum Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/451/465/GCA_028451465.1_mEreDor1.pri/GCA_028451465.1_mEreDor1.pri_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/451/465/GCA_028451465.1_mEreDor1.pri/GCA_028451465.1_mEreDor1.pri_genomic.fna.gz
bdc0bc963d3a003110609b088876965d 38626 Phascolarctos cinereus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/287/225/GCF_003287225.1_phaCin_HiC/GCF_003287225.1_phaCin_HiC_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/287/225/GCF_003287225.1_phaCin_HiC/GCF_003287225.1_phaCin_HiC_genomic.fna.gz
4c7febc036359e249d90aaf02f896c9a 30608 Microcebus murinus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/939/455/GCF_040939455.1_M.murinus_Inina_mat1.0/GCF_040939455.1_M.murinus_Inina_mat1.0_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/939/455/GCF_040939455.1_M.murinus_Inina_mat1.0/GCF_040939455.1_M.murinus_Inina_mat1.0_genomic.fna.gz
1123ed5ddf103e2035d74b585c3674de 9711 Halichoerus grypus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/656/455/GCF_964656455.1_mHalGry1.hap1.1/GCF_964656455.1_mHalGry1.hap1.1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/656/455/GCF_964656455.1_mHalGry1.hap1.1/GCF_964656455.1_mHalGry1.hap1.1_genomic.fna.gz
850f19473a69f01f9e3b10f4c73db2fe 494514 Vulpes lagopus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/924/105/GCA_963924105.1_Vulpes_lagopus_2023_11/GCA_963924105.1_Vulpes_lagopus_2023_11_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/924/105/GCA_963924105.1_Vulpes_lagopus_2023_11/GCA_963924105.1_Vulpes_lagopus_2023_11_genomic.fna.gz
156af3f9bbbb69c09a5a3d098d7d5f68 59472 Pipistrellus kuhlii Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/108/245/GCF_014108245.1_mPipKuh1.p/GCF_014108245.1_mPipKuh1.p_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/108/245/GCF_014108245.1_mPipKuh1.p/GCF_014108245.1_mPipKuh1.p_genomic.fna.gz
6f441e9b6b45933650f0d40946f42abb 159337 Myotis yumanensis Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/538/775/GCF_028538775.1_mMyoYum1.0.hap1/GCF_028538775.1_mMyoYum1.0.hap1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/538/775/GCF_028538775.1_mMyoYum1.0.hap1/GCF_028538775.1_mMyoYum1.0.hap1_genomic.fna.gz
ca3e2d4fea9e5a6694abedbab67d8d79 27622 Molossus molossus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/108/415/GCF_014108415.1_mMolMol1.p/GCF_014108415.1_mMolMol1.p_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/108/415/GCF_014108415.1_mMolMol1.p/GCF_014108415.1_mMolMol1.p_genomic.fna.gz
78351af663f67f1244cdc3dcba3a0941 10141 Cavia porcellus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/190/915/GCF_034190915.1_mCavPor4.1/GCF_034190915.1_mCavPor4.1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/190/915/GCF_034190915.1_mCavPor4.1/GCF_034190915.1_mCavPor4.1_genomic.fna.gz
bafbb2a6f4013b72e275de227bdaf06b 34880 Nyctereutes procyonoides Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/146/905/GCA_905146905.1_NYPRO_anot_genome/GCA_905146905.1_NYPRO_anot_genome_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/146/905/GCA_905146905.1_NYPRO_anot_genome/GCA_905146905.1_NYPRO_anot_genome_genomic.fna.gz
a1a6669cbaa2d908dea2f0f18330ffb1 29073 Ursus maritimus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/311/325/GCF_017311325.1_ASM1731132v1/GCF_017311325.1_ASM1731132v1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/311/325/GCF_017311325.1_ASM1731132v1/GCF_017311325.1_ASM1731132v1_genomic.fna.gz
20c013cc21e1eab7aab4267e85036552 62283 Sorex fumeus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/834/395/GCF_029834395.1_SorFum_2.1/GCF_029834395.1_SorFum_2.1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/834/395/GCF_029834395.1_SorFum_2.1/GCF_029834395.1_SorFum_2.1_genomic.fna.gz
53356ef643b5555d2dc569d369576b58 1884717 Pteronotus mesoamericanus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/234/165/GCF_021234165.1_CSHL_Meso_final/GCF_021234165.1_CSHL_Meso_final_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/234/165/GCF_021234165.1_CSHL_Meso_final/GCF_021234165.1_CSHL_Meso_final_genomic.fna.gz
a5108b7feb96db858342984978c61d0e 9423 Phyllostomus hastatus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/186/645/GCF_019186645.2_TTU_PhHast_1.1/GCF_019186645.2_TTU_PhHast_1.1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/186/645/GCF_019186645.2_TTU_PhHast_1.1/GCF_019186645.2_TTU_PhHast_1.1_genomic.fna.gz
c1e0031400cf189bb9709fd22c44982c 9720 Phoca vitulina Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/348/235/GCF_004348235.1_GSC_HSeal_1.0/GCF_004348235.1_GSC_HSeal_1.0_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/348/235/GCF_004348235.1_GSC_HSeal_1.0/GCF_004348235.1_GSC_HSeal_1.0_genomic.fna.gz
b4df5592e972262ee39b8debb1854dd8 130825 Ochotona curzoniae Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/591/425/GCF_017591425.1_NIBS_Ocur_1.0/GCF_017591425.1_NIBS_Ocur_1.0_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/591/425/GCF_017591425.1_NIBS_Ocur_1.0/GCF_017591425.1_NIBS_Ocur_1.0_genomic.fna.gz
3e011d54408d5c7e5eb02d6f01131da7 9715 Mirounga leonina Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/800/145/GCF_011800145.1_KU_Mleo_1.0/GCF_011800145.1_KU_Mleo_1.0_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/800/145/GCF_011800145.1_KU_Mleo_1.0/GCF_011800145.1_KU_Mleo_1.0_genomic.fna.gz
efee097580416f18a8d829b7d63928e0 111838 Microtus oregoni Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/167/655/GCF_018167655.1_Mior012/GCF_018167655.1_Mior012_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/167/655/GCF_018167655.1_Mior012/GCF_018167655.1_Mior012_genomic.fna.gz
a1e1790c16df5f50f84fa4458a1333ec 10036 Mesocricetus auratus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/785/GCF_017639785.1_BCM_Maur_2.0/GCF_017639785.1_BCM_Maur_2.0_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/785/GCF_017639785.1_BCM_Maur_2.0/GCF_017639785.1_BCM_Maur_2.0_genomic.fna.gz
c6fad1655a069b55c85561a687aeea5d 9995 Marmota monax Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/218/885/GCF_021218885.2_Marmota_monax_Labrador192_F-V1.1/GCF_021218885.2_Marmota_monax_Labrador192_F-V1.1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/218/885/GCF_021218885.2_Marmota_monax_Labrador192_F-V1.1/GCF_021218885.2_Marmota_monax_Labrador192_F-V1.1_genomic.fna.gz
01748f3d98f141d9751f12aa23b70d47 76717 Lontra canadensis Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/895/GCF_010015895.1_GSC_riverotter_1.0/GCF_010015895.1_GSC_riverotter_1.0_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/895/GCF_010015895.1_GSC_riverotter_1.0/GCF_010015895.1_GSC_riverotter_1.0_genomic.fna.gz
b6a352ca244cf4726e5bc098759810c2 34884 Callorhinus ursinus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/265/705/GCF_003265705.2_GSC_fseal_2.0/GCF_003265705.2_GSC_fseal_2.0_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/265/705/GCF_003265705.2_GSC_fseal_2.0/GCF_003265705.2_GSC_fseal_2.0_genomic.fna.gz
ad872b2f49111a02cae0b9d19790709f 34886 Eumetopias jubatus Mammalia https://ftp.ebi.ac.uk/pub/ensemblorganisms/Eumetopias_jubatus/GCA_037043125.1/ensembl/geneset/2024_05/genes.gff3.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/043/125/GCA_037043125.1_mEumJub1_p1.0/GCA_037043125.1_mEumJub1_p1.0_genomic.fna.gz
ca985a997b8105d35cde2a10cf647c61 48139 Psammomys obesus Mammalia https://ftp.ebi.ac.uk/pub/ensemblorganisms/Psammomys_obesus/GCA_002215935.2/ensembl/geneset/2020_11/genes.gff3.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/215/935/GCA_002215935.2_ASM221593v2/GCA_002215935.2_ASM221593v2_genomic.fna.gz
1760105ffc913d2e30c86b990fa27e97 99487 Elephas maximus indicus Mammalia https://ftp.ebi.ac.uk/pub/ensemblorganisms/Elephas_maximus_indicus/GCA_024166365.1/ensembl/geneset/2023_06/genes.gff3.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/166/365/GCA_024166365.1_mEleMax1_primary_haplotype/GCA_024166365.1_mEleMax1_primary_haplotype_genomic.fna.gz
c13c8e448a350cca73d6e55ca8ea5000 48850 Tamandua tetradactyla Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/851/605/GCF_023851605.1_mTamTet1.pri/GCF_023851605.1_mTamTet1.pri_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/851/605/GCF_023851605.1_mTamTet1.pri/GCF_023851605.1_mTamTet1.pri_genomic.fna.gz
c315bbc71413825ea0cf19914cf90bf4 61156 Arvicanthis niloticus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/762/505/GCF_011762505.2_mArvNil1.pat.X/GCF_011762505.2_mArvNil1.pat.X_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/762/505/GCF_011762505.2_mArvNil1.pat.X/GCF_011762505.2_mArvNil1.pat.X_genomic.fna.gz
cc9ae5658557c170a90e089d142f40ef 30538 Vicugna pacos Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/564/905/GCF_048564905.1_VicPac4/GCF_048564905.1_VicPac4_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/564/905/GCF_048564905.1_VicPac4/GCF_048564905.1_VicPac4_genomic.fna.gz
d4e8c4ff34cfa84fc5bc529a00eccd55 9644 Ursus arctos Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/065/955/GCF_023065955.2_UrsArc2.0/GCF_023065955.2_UrsArc2.0_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/065/955/GCF_023065955.2_UrsArc2.0/GCF_023065955.2_UrsArc2.0_genomic.fna.gz
ba453c053fd8ec92f0d01e69ca7078a9 109475 Suncus etruscus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/139/225/GCF_024139225.1_mSunEtr1.pri.cur/GCF_024139225.1_mSunEtr1.pri.cur_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/139/225/GCF_024139225.1_mSunEtr1.pri.cur/GCF_024139225.1_mSunEtr1.pri.cur_genomic.fna.gz
16f812b9b92071a7b8b7e9df00da91ef 42254 Sorex araneus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/595/985/GCF_027595985.1_mSorAra2.pri/GCF_027595985.1_mSorAra2.pri_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/595/985/GCF_027595985.1_mSorAra2.pri/GCF_027595985.1_mSorAra2.pri_genomic.fna.gz
b61c9421ef59fc98ae9b59b9b40ce7d1 30640 Sciurus carolinensis Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/686/445/GCF_902686445.1_mSciCar1.2/GCF_902686445.1_mSciCar1.2_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/686/445/GCF_902686445.1_mSciCar1.2/GCF_902686445.1_mSciCar1.2_genomic.fna.gz
3c7e63830330a06f97b6d65b2895d12e 59482 Saccopteryx bilineata Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/850/765/GCF_036850765.1_mSacBil1_pri_phased_curated/GCF_036850765.1_mSacBil1_pri_phased_curated_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/850/765/GCF_036850765.1_mSacBil1_pri_phased_curated/GCF_036850765.1_mSacBil1_pri_phased_curated_genomic.fna.gz
acb33037afb7da19be2f6e4296d12f51 10116 Rattus norvegicus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/323/735/GCF_036323735.1_GRCr8/GCF_036323735.1_GRCr8_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/323/735/GCF_036323735.1_GRCr8/GCF_036323735.1_GRCr8_genomic.fna.gz
48ed2391aaf63acb576e130e8cef9cac 82174 Pseudorca crassidens Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/906/515/GCF_039906515.1_mPseCra1.hap1/GCF_039906515.1_mPseCra1.hap1_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/906/515/GCF_039906515.1_mPseCra1.hap1/GCF_039906515.1_mPseCra1.hap1_genomic.fna.gz
16ee03b41fbe87aa6936e29d0256e418 61388 Prionailurus viverrinus Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/837/055/GCF_022837055.1_UM_Priviv_1.0/GCF_022837055.1_UM_Priviv_1.0_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/837/055/GCF_022837055.1_UM_Priviv_1.0/GCF_022837055.1_UM_Priviv_1.0_genomic.fna.gz
507160eb44c2da6dfb58af253fd639eb 37029 Prionailurus bengalensis Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/509/475/GCF_016509475.1_Fcat_Pben_1.1_paternal_pri/GCF_016509475.1_Fcat_Pben_1.1_paternal_pri_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/509/475/GCF_016509475.1_Fcat_Pben_1.1_paternal_pri/GCF_016509475.1_Fcat_Pben_1.1_paternal_pri_genomic.fna.gz
1561f18f9158783c37d4c34483737da5 89673 Phyllostomus discolor Mammalia https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/126/475/GCF_004126475.2_mPhyDis1.pri.v3/GCF_004126475.2_mPhyDis1.pri.v3_genomic.gff.gz https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/126/475/GCF_004126475.2_mPhyDis1.pri.v3/GCF_004126475.2_mPhyDis1.pri.v3_genomic.fna.gz
